"ORDCOM","FECORD","CODPRO","DESORD","CRECON","PLAENT","TIECAN","MONORD","DTOORD","REFCOM","STAORD","AFEPRE","CONPAG","FORENT","FECANU","TIPMON","VALMON","TIPCOM","TIPORD","TIPO","CODUNI","CODEMP","NOTORD","TIPDOC","TIPPRO","AFEPRO","DOCCOM","REFSOL","TIPFIN","JUSTIF","CONCEPTO","REFREQ","RESENT","LUGENT","LUGCOM","EMBALAJE","ORIGEN","CLAFIE","CLAPEN","CLAESP","CLAEXT","CODINTUSU","FIANZA","FECFIA","INSFIN","CODUBI","CODMEDCOM","CODPROCOM","CODPAI","CODEDO","CODMUN","APLART","APLART6","ALCORD","CODTIPCOM","NUMCON","FECCON","NUMPTO","FECPTO","NUMRES","PORTOL","FECAPR","MONFIA","TIPFIA","CEDFIRAUT","CODTIPART","OBSEMB","CODTIPFIN","CODSUC","CODARTEMP","CODPROCCONT"
"20OCG00437",2020-09-08 00:00:00,"0000002799",SERVICIO DE ORGANIZACION DE EVENTO EN EL FRIGORIFICO TAZON.,,,,6665231270.16,0,"20OCG00437",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST001761,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,JLINAREZ,N,,,"0025",,,,,,NO,NO,,,,,CONTRATO,2020-09-08 00:00:00,,0,1899-12-30 00:00:00,,,V19753226           ,"0000000001",,,,,
"20OCG00438",2020-09-08 00:00:00,"0000002645",ADQUISICION DE UTILES MEDICOS PARA GARANTIZAR LA PROTECCION DE LOS TRABAJADORES CONTRA EL COVID-19-CD CUSPAL 002-2020 (GEL ANTIBACTERIAL Y GUANTES DE NITRILO),,,,1864850000,0,"20OCG00438",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001763,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,JLINAREZ,N,,,"0025",,,,,,NO,NO,,,,,CONTRATO,2020-09-08 00:00:00,,0,1899-12-30 00:00:00,0,,                    ,"0000000001",,"000001",,,"001"
"20OCG00439",2020-09-08 00:00:00,"0000002653","
ADQUISICION DE HIPOCLORITO DE SODIO Y ASPERJADORAS PARA LA GERENCIAL GENERAL  TALENTO HUMANO.
",,,,130442000,0,"20OCG00439",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001758,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,JLINAREZ,N,,,"0025",,,,,,NO,NO,,,,,CONTRATO,2020-09-08 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"001"
"20CAL01333",2020-09-18 00:00:00,"0000002806","ADQUISICION DE 255.000 COMBOS DE ALIMENTOS CON UN PRECIO DE 12,13 EUROS/ COMBO CON UNA PRESENTACION EN BOLSAS CORRESPONDIENTE A LA EMPRESA GRUPO SOHO BAJO LA MODALIDAD FONDEN ",,,,3348150,0,"20CAL01333",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-10-01 00:00:00,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-09-18 00:00:00,XXXXX,0,,,,v9347078            ,"0000000021",,"000001",,,"001"
"20CAL01346",2020-09-24 00:00:00,"0000001904",ADQUISICION DE 100.000 COMBOS DE ALIMENTOS CON UN PRECIO 12.33 EUROS/ COMBO CON UNA PRESENTACION DE COMBOS A LA EMPRESA INVERSIONES ALICEOLE. BAJO LA MODALIDAD FONDEN.,,,,1233000,0,"20CAL01346",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-09-24 00:00:00,XXXX,0,,,,V11793170           ,"0000000021",,"000001",,,"001"
"20OCG00456",2020-10-02 00:00:00,"0000002653",ADQUISICION DE CAJAS DE AGUA MINERAL PARA EL PERSONAL QUE LABORA EN LA ENTREGA DEL MERCADO OBRERO DEL MES DE SEPTIEMBRE DEL 2020,,,,76379040,0,"20OCG00456",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001811,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlinarez,N,,,"0025",,,,,,NO,NO,,,,,CD-2020,2020-10-02 00:00:00,,0,1899-12-30 00:00:00,0,,                    ,"0000000001",,"000001",,,"001"
"20CAL01356",2020-10-06 00:00:00,"0000002825","ADQUISICION DE 12.15 EUROS/ COMBO CON UN PRECIO DE 12.15 COMBO CON UNA PRESENTACION EN BOLSA CORRESPONDIENTE A LA EMPRESA PONGO, C.A. CORRESPONDIENTE A LA EMPRESA PONGO, C.A. BAJOP LA MODLAIDAD DE FONDEN ",,,,4860000,0,"20CAL01356",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-10-06 00:00:00,"00 ",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXXX,2020-10-06 00:00:00,XXXXXX,0,,,,V14399896           ,"0000000021",,"000001",,,"001"
"20CAL01357",2020-10-06 00:00:00,"0000002825","ADQUISICION DE 12.15 EUROS/ COMBO CON UN PRECIO DE 12.15 COMBO CON UNA PRESENTACION EN BOLSA CORRESPONDIENTE A LA EMPRESA PONGO, C.A. CORRESPONDIENTE A LA EMPRESA PONGO, C.A. BAJOP LA MODLAIDAD DE FONDEN ",,,,4860000,0,"20CAL01357",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-10-06 00:00:00,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-10-06 00:00:00,XXXXXX,0,,,,V14399896           ,"0000000021",,"000001",,,"001"
"20OCG00464",2020-10-07 00:00:00,"0000002652","ADQUISICION DE MATERIALES PARA CONTROLAR EL ACCESO A LAS AREAS DE LA GERENCIA DE ADMINISTRACION PISO 4 ALA ESTE, REQUERIDO POR LA GERENCIA DE INFRAESTRUCTURA",,,,4421511676.91,0,"20OCG00464",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001833,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,ygmendoza,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00247,2020-10-07 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"001"
"20OCG00481",2020-10-21 00:00:00,"0000001730",ADQUISICION DE TAPABOCAS Y GEL ANTIBACTERIAL PARA DOTAR AL PERSONAL DEL MINISTERIO DE ALIMANTACION Y ENTES ADSCRITOS,,,,17695296652.8,0,"20OCG00481",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-10-21 00:00:00,"001",1,,C,"0",,,,,,N,OCMS,SC000821,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,eramirez,N,,,"0025",,,,,,NO,NO,,,GGCJ-N°025-2020,2020-03-01 00:00:00,GGCJ-025-2020,2020-03-01 00:00:00,,0,,,,                    ,"0000000001",,"000001",,,"001"
"20CAL00026",2020-01-17 00:00:00,"0000000901",ADQUISICION DE 8000 TM DE HARINA DE MAIZ A UN PRECIO DE 750 ¿/TM EN PRESENTACION 20 X 1 KILO A LA EMPRESA ALIMENTOS EL MAIZAL (ADQUISICION PRODUCTO TERMINADO) (FONDEN),,,,6000000,0,"20CAL00026",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,farojas,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-01-17 00:00:00,XXXX,0,,,,V14056585           ,"0000000021",,"000001",,,"001"
"20CAL00204",2020-01-28 00:00:00,"0000000152",ADQUISICION DE 780 TM DE CERDO  A LA EMPRESA AGROBUEYCA A UN PRECIO UNITARIO DE 1700 $/TM (ADQUISICION PRODUCTO TERMINADO POR COMPENSACION DE DEUDA),,,,98308937220,0,"20CAL00204",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCCP,SC000185,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,XX,2020-01-28 00:00:00,X,0,1899-12-30 00:00:00,,,V9689326            ,"0000000021",,"000001",,,"001"
"20OCG00272",2020-04-30 00:00:00,"0000000928","ADQUISICIÓN DE AGUA DESMINERALIZADA (DESTILADA) PARA LOS MONTACARGAS Y TRANSPARENTAS, UBICADOS EN EL FRIGORÍFICO DE TAZÓN Y PLANTA CATIA DE LA CORPORACIÓN CUSPAL, C.A.",,,,574200000,0,"20OCG00272",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001103,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,CSARMIENTO,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00176,2020-04-30 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20OCG00273",2020-04-30 00:00:00,"0000001292","ADQUISICIÓN DE BOLSAS TRANSPARENTES PARA EL EMPAQUETADO DEL MERCADO OBRERO CORRESPONDIENTE AL MES DE ABRIL, EN LAS INSTALACIÓN DEL FRIGORÍFICO DE TAZÓN.",,,,201700800,0,"20OCG00273",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001106,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,CSARMIENTO,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00179,2020-04-30 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20CAL01256",2020-08-06 00:00:00,"0000001953","ADQUISICION DE 749 CAJAS DE HUEVO CON UN PRECIO DE 26.04 EUROS/ CAJA CON UNA CORRESPONDIENTE A LA EMPRESA AGROPECUARIA BUENA VISTA 2007, C.A. BAJO LA MODALIDAD FONDEN ",,,,19503.96,0,"20CAL01256",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-08-06 00:00:00,XXXXX,0,,,,V12572066           ,"0000000021",,"000001",,,"001"
"20CAL01257",2020-08-06 00:00:00,"0000000294","ADQUISICION DE 400 CAJAS DE HUEVO CON UN PRECIO DE 26.04 EUROS/ CAJA CORRESPONDIENTE A LA EMPRESA GRANJA LOS MOLINOS, .CA. BAJO LA MODALIDAD FONDEN, C.A. ",,,,10416,0,"20CAL01257",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-08-06 00:00:00,XXXXX,0,,,,V11093406           ,"0000000021",,"000001",,,"001"
"20CAL01258",2020-08-06 00:00:00,"0000000294","ADQUISICION DE 950 CAJAS DE HUEVO CON UN PRECIO DE 26.04 EUROS/ CAJA CON UNA CORRESPONDIENTE A LA EMPRESA  GRANJA LOS MOLINOS, C.A.  BAJO LA MODALIDAD FONDEN ",,,,24738,0,"20CAL01258",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-08-06 00:00:00,"00 ",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-08-06 00:00:00,XXXXXX,0,,,,V11093406           ,"0000000021",,"000001",,,"001"
"20CAL01259",2020-08-06 00:00:00,"0000000644","ADQUISICION DE 950 CAJAS DE HUEVO CON UN PRECIO DE 26.04 EUROS/ CAJA CON UNA CORRESPONDIENTE A LA EMPRESA  GRANJA LOS MOLINOS, C.A.  BAJO LA MODALIDAD FONDEN ",,,,44268,0,"20CAL01259",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-08-06 00:00:00,"00 ",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-08-06 00:00:00,XXXXX,0,,,,"7369437             ","0000000021",,"000001",,,"001"
"20CAL01260",2020-08-06 00:00:00,"0000000294","ADQUISICION DE 950 CAJAS DE HUEVO CON UN PRECIO DE 26.04 EUROS/ CAJA CON UNA CORRESPONDIENTE A LA EMPRESA  GRANJA LOS MOLINOS, C.A.  BAJO LA MODALIDAD FONDEN ",,,,24738,0,"20CAL01260",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXX,2020-08-06 00:00:00,XXXX,0,,,,V11093406           ,"0000000021",,"000001",,,"001"
"20CAL01261",2020-08-06 00:00:00,"0000000644","ADQUISICION DE 1700 CAJAS DE HUEVO CON UN PRECIO DE 26.04 EUROS/ CAJA CON UNA CORRESPONDIENTE A LA EMPRESA  GRANJA LOS MOLINOS, C.A.  BAJO LA MODALIDAD FONDEN ",,,,44268,0,"20CAL01261",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXXX,2020-08-06 00:00:00,XXXXXX,0,,0,,"7369437             ","0000000021",,"000001",,,"001"
"20OCG00415",2020-08-11 00:00:00,"0000002668",ADQUISICION DE GUANTES CON AISLANTE ELECTRICO Y GUANTES DE CARNAZA LOS CUALES SERAN UTILIZADOS POR EL PERSONAL TECNICO DE LA GERENCIA GENERAL DE INFRAESTRUCTURA.,,,,230376000,0,"20OCG00415",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001690,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,bzaiman,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00228,2020-08-11 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"001"
"20OCG00416",2020-08-11 00:00:00,"0000002655",SUMINISTRO DE ALIMENTOS Y COMIDAS REQUERIDAS PARA LA CORPORACION CD-CUSPAL-003-2020 (PARA EL PERSONAL QUE PRESTARA APOYO EN LAS JORNADAS DE DESIFECCION EN LA PARROQUIA COCHE DESDE EL 06/08/2020 HASTA EL 08/08/2020 ANTE PREVENCION DEL COVID 19) ,,,,226548000,0,"20OCG00416",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001695,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,bzaiman,N,,,"0025",,,,,,NO,NO,,,,,"2020",2020-08-11 00:00:00,,0,1899-12-30 00:00:00,,,V11062825           ,"0000000001",,"000001",,,"001"
"20OCG00417",2020-08-11 00:00:00,"0000002655",SUMINISTROS DE ALIMENTOS Y COMIDAS REQUERIDAS PARA LA CORPORACION CD-CUSPAL-003-2020 (PARA LA COCINA DE PRESIDENCIA DE CUSPAL DE LA SEMANA  DEL 03/08/2020 AL 08/08/2020),,,,2701430000,0,"20OCG00417",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001696,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,bzaiman,N,,,"0025",,,,,,NO,NO,,,,,"2020",2020-08-11 00:00:00,,0,1899-12-30 00:00:00,,,V11062825           ,"0000000001",,"000001",,,"001"
"20OCG00443",2020-09-10 00:00:00,"0000002651",SERVICIO DE CABLEADO Y ALUMBRADO EN EL AREA EXTERNA DE LAS CAVAS DEL FRIGORIFICO DE TAZON-CUSPAL.,,,,31007037800,0,"20OCG00443",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST001775,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlinarez,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00236,2020-09-10 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,,,,
"20OCG00122",2020-02-26 00:00:00,"0000001292","COMPRA DE INSUMOS ALIMENTICIOS (PESCADO), PARA DOTAR A LA COCINA DE LA PRESIDENCIA DE LA CUSPAL EN LAS DIAS 10/02 HASTA 14/02/2020.",,,,24894800,0,"20OCG00122",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC000499,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,YCRODRIGUE,N,,,"0025",,,,,,NO,NO,,,,,COM-00089/2020,2020-02-26 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20OCG00123",2020-02-26 00:00:00,"0000001292","COMPRA DE INSUMOS ALIMENTICIOS (ENLATADOS, BEBIDAS, SALSAS), PARA DOTAR A LA COCINA DE LA PRESIDENCIA DE LA CUSPAL EN DIA 12/02/2020.",,,,14070800,0,"20OCG00123",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC000501,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,YCRODRIGUE,N,,,"0025",,,,,,NO,NO,,,,,COM-00090-2020,2020-02-26 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20OCG00124",2020-02-26 00:00:00,"0000001292","COMPRA DE INSUMOS ALIMENTICIOS (FRUTAS Y VEGETALES), PARA DOTAR A LA COCINA DE LA PRESIDENCIA DE LA CUSPAL EN EL DIA 13/02 AL 15/02/2020. ",,,,22274000,0,"20OCG00124",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC000502,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,YCRODRIGUE,N,,,"0025",,,,,,NO,NO,,,,,COM-00091-2020,2020-02-26 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20OCG00125",2020-02-26 00:00:00,"0000001292","COMPRA DE INSUMOS ALIMENTICIOS (VERDURAS, VEGETALES Y LEGUMBRES), PARA DOTAR A LA COCINA DE LA PRESIDENCIA DE LA CUSPAL EL LAS DIA 13/02/2020.",,,,24310000,0,"20OCG00125",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC000503,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,YCRODRIGUE,N,,,"0025",,,,,,NO,NO,,,,,COM-00093-2020,2020-02-26 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20OCG00126",2020-02-26 00:00:00,"0000001292","COMPRA DE INSUMOS ALIMENTICIOS (UTENSILIOS, CHECHERIAS Y ARTICULOS DE LIMPIEZA), PARA DOTAR A LA COCINA DE LA PRESIDENCIA DE LA CUSPAL EL LAS DIA 13/02/2020.",,,,19681720,0,"20OCG00126",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC000504,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,YCRODRIGUE,N,,,"0025",,,,,,NO,NO,,,,,COM-00093-2020,2020-02-26 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20OCG00127",2020-02-26 00:00:00,"0000001292","COMPRA DE INSUMOS ALIMENTICIOS (MARISCOS), PARA DOTAR A LA COCINA DE LA PRESIDENCIA DE LA CUSPAL EN LOS DIAS 14/02 HASTA 16/02/2020.
",,,,24614200,0,"20OCG00127",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC000505,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,YCRODRIGUE,N,,,"0025",,,,,,NO,NO,,,,,COM-00094-2020,2020-02-26 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20CAL00375",2020-03-04 00:00:00,"0000000389",ADQUISICION DE 17.73 TM DE CERDO  A LA EMPRESA AGROVALENCA A UN PRECIO UNITARIO DE 2200 $/TM (ADQUISICION PRODUCTO TERMINADO POR COMPENSACION DE DEUDA),,,,2872434630,0,"20CAL00375",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCCP,SC000689,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,CC,2020-03-04 00:00:00,CC,0,1899-12-30 00:00:00,,,V12079041           ,"0000000021",,"000001",,,"001"
"20CAL00467",2020-03-16 00:00:00,"0000002518","ADQUISICION DE 1500TM ARROZ A UN PRECIO DE 810 ¿/TM A LA EMPRESA AGROPECUARIA HCR, C.A.  (ADQUISICION DE PRODUCTO TERMINADO)(FONDEN)",,,,1215000,0,"20CAL00467",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-03-16 00:00:00,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jomolina,N,,,"0025",,,,,,NO,NO,,,,,X,2020-03-16 00:00:00,X,0,,,,V16504905           ,"0000000021",,"000001",,,"001"
"20CAL00468",2020-03-16 00:00:00,"0000002007","ADQUISICION DE 1.200.000/ COMBOS DE ALIMENTOS,  A UN PRECIO DE   12.82  EURO/ POR COMBO EN PRESENTACION BOLSA  A LA EMPRESA  INVERSORA Y CONSTRUCTORA ICER  (ADQUISICION PRODUCTO TERMINADO).",,,,15384000,0,"20CAL00468",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-03-16 00:00:00,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,JPABON,N,,,"0025",,,,,,NO,NO,,,,,XXXXX,2020-03-16 00:00:00,XXXXXXX,0,,,,V15035379           ,"0000000021",,"000001",,,"001"
"20CAL00469",2020-03-16 00:00:00,"0000001318","ADQUISICION DE  5,710 TM DE POLLO A LA EMPRESA  ERACON ALIMENTOS 22 (GRUPO SOUTO)  A UN PRECIO UNITARIO DE  103.792.462,00 BS/TM (ADQUISICION PRODUCTO TERMINADO) (COMPENSACION DE ASIGNACION 20 POLLITOS BB)",,,,592654960,0,"20CAL00469",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCCP,SC000822,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-16 00:00:00,JDCU-2020-0003,0,1899-12-30 00:00:00,,,V13846829           ,"0000000021",,"000001",,,"001"
"20CAL00470",2020-03-16 00:00:00,"0000002568","ADQUISICION DE  5,710 TM DE POLLO A LA EMPRESA  AGROPECUARIA AGROMAR (LA ARMADA)  A UN PRECIO UNITARIO DE  103.792,462 BS/TM (ADQUISICION PRODUCTO TERMINADO) (COMPENSACION DE ASIGNACION 20 POLLITOS BB)",,,,592654960,0,"20CAL00470",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCCP,SC000823,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-16 00:00:00,JDCU-2020-0003,0,1899-12-30 00:00:00,,,V14008337           ,"0000000021",,"000001",,,"001"
"20CAL00472",2020-03-16 00:00:00,"0000002568","ADQUISICION DE  21,710 TM DE POLLO A LA EMPRESA  AGROPECUARIA AGROMAR (LA ARMADA)  A UN PRECIO UNITARIO DE  103.714,618 BS/TM (ADQUISICION PRODUCTO TERMINADO) (COMPENSACION DE ASIGNACION 21,171 SACOS DE ABA 35 KG)",,,,2251644357,0,"20CAL00472",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCCP,SC000824,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jlopez,N,,,"0025",,,,,,NO,NO,,,,,"0003",2020-03-16 00:00:00,JDCU-2020-0003,0,1899-12-30 00:00:00,,,V14008337           ,"0000000021",,"000001",,,"001"
